Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
19, 0.350764034770428, 0.006090049194031571, 0.15059483009939095, 0.0008748309477756832, 0.0021598699238838614, 0.4723405978714844, 0.014045488823871948, 0.003095103930036396, 1.2312168362459553e-16, 3.519443909714772e-05
20, 0.26750845013511254, 0.6689685736972059, 0.001948766068528098, 0.028890247590501194, 0.0004357481587497572, 0.008041784066265328, 0.024047225687640447, 3.5925392594932704e-05, 8.369119752061175e-06, 0.00011491008364954018
21, 0.27660943402442356, 0.6144725936047897, 0.025446260949662482, 0.0019133063681700808, 2.8191869929111204e-05, 0.011547086999690625, 0.0694732046675173, 1.5537513563985974e-07, 1.0746402539888665e-05, 0.0004990197381416763
22, 0.40485843912329805, 0.0030660677027792276, 0.062580070806169, 0.009811107001160535, 0.14599026466401233, 0.0034096376232413852, 0.1758056689892015, 0.02279083576297024, 1.921297022992541e-06, 0.17168598703014465
23, 0.8888568858480103, 0.0016903300216476597, 0.003999273170816887, 0.07402953949895393, 0.021416154997167543, 0.002570850816574134, 0.005649755475177746, 0.0006709509839155373, 5.532641179321526e-09, 0.0011162536550953066
24, 0.681294261247839, 0.1510633046276955, 0.00025356978273875536, 0.04132961224032513, 0.025949511180261984, 0.05570198695553872, 0.02858831316810889, 0.015688085562442066, 5.877413667139657e-07, 0.00013076749368317575
25, 0.7289043284287191, 0.21727866386750655, 0.014935209622844127, 0.00013011156745748367, 0.0013383909452053973, 0.001217575865595264, 0.02521935448802377, 0.010626644120766375, 4.495980533695752e-07, 0.00034927149582833305
26, 0.3080092277658319, 0.09018271085086156, 0.05564171892873857, 0.2775223233859323, 0.15597489967702788, 0.04533543287642646, 0.04267962813307389, 0.014796361780527026, 0.00028481000282470676, 0.009572886598755638
27, 0.059372702464669115, 0.5539680009401401, 0.2758874582364684, 0.009290829957298866, 0.011629378735846225, 0.061162158251605765, 0.017786778112148075, 1.4940152212698587e-05, 0.010806114651933225, 8.163849767761603e-05
28, 0.269887258677556, 0.0013834581145825574, 0.006910510152795228, 0.08650389218822364, 0.04220875962156103, 0.015665797216087414, 0.0028504628841338, 0.5413727099072436, 0.00010651655795549623, 0.03311063467986122
29, 0.36214468319602755, 0.024590807030729894, 0.017900088243641886, 0.008201320550242516, 0.19694392162086924, 0.09921356287102807, 0.010288159834825186, 0.2713329512512321, 0.0001264337699652414, 0.00925807163143835
30, 0.7945153098256339, 0.017732004391166838, 0.011032530089912788, 0.0004896487157560642, 0.016263253579111233, 0.1119357183331545, 0.008107556054742046, 0.03921554138157135, 3.4041058168265337e-09, 0.0007084342248455772
31, 0.3926791459001453, 0.09832380018289746, 0.0003921771000198505, 0.35537454555163595, 0.007620664974460809, 0.0860561462490742, 0.009444334024533057, 0.011419576331357704, 7.1123726174266166e-06, 0.03868249731325837
32, 0.95523506637192, 0.020811381643774083, 0.0018026635582649316, 0.0023562911886494528, 0.017901671866007034, 0.0003493220922655762, 0.0007113835419558003, 0.00030005802211487695, 6.1674712271465535e-09, 0.0005321555475770699
33, 0.6666832590368361, 0.11189377530438106, 0.0015245162069776855, 0.001990195108371498, 0.0014784629231397435, 0.0010579235229714369, 0.17232284220337737, 0.03072705197429816, 2.038937032494926e-09, 0.012321971680709759
34, 0.13504322725722784, 0.026704830592300756, 0.013505044099078193, 0.08329262709651548, 0.5707483878436279, 0.05057034626650734, 0.02228902330481066, 0.024904757394653088, 0.052014784446550874, 0.020926971698728026
35, 0.2989376644613012, 0.16729822959941942, 0.019962693577248093, 0.2491697883496548, 0.005136921846389546, 0.007450734957254596, 0.00023026483420134208, 0.2424936164183973, 0.0023603484510295227, 0.0069597375051042
36, 0.11725877710594435, 0.10789112918557531, 0.2709236343108345, 0.04375410945426472, 0.009112891089023684, 0.4447161135523194, 0.0018954795174888565, 0.0004952871860641676, 2.5618586121583933e-13, 0.003952578598228738
37, 0.6690568718886214, 0.10036496750382945, 0.0031785272391375596, 0.19861318461107114, 0.011028361970317575, 0.0030581232260470485, 0.011502748583976999, 0.001050591754162945, 1.1841663879742761e-11, 0.0021466232109942926
38, 0.8914098000912973, 0.0011276378949716826, 0.00700405880144271, 7.929702028213231e-05, 0.02766488290359006, 0.06944022108235172, 0.0008428802939540864, 0.002400465593531244, 2.7936247108974354e-05, 2.820071469872313e-06
39, 0.9700584066161051, 0.0014756229026664826, 0.013501722186037825, 0.0009231230508887422, 0.008508107909895429, 0.00013856578566985158, 0.00015008789341975918, 0.005187922534884381, 1.933550887231246e-12, 5.6441118498941986e-05
40, 0.3958727105560443, 0.4713053133317405, 0.036481582336924695, 0.016355479614084553, 0.018690279312610837, 0.036058487052215586, 0.02259059919080308, 0.00033021124610281327, 0.0004941502956489624, 0.001821187063824748
41, 0.7468981515972009, 0.03274983071034793, 0.03553939387376292, 0.0005055511626138651, 0.05399765504901236, 0.014801344413846602, 0.04447151064444455, 0.05428367754594298, 1.689197163349547e-05, 0.01673599303119442
42, 0.4413244217845204, 0.4693385024191307, 0.00044010349605375933, 0.003050796029400268, 0.03216975261861664, 0.01467141750057541, 0.020152334638132995, 0.0029032882990554314, 0.00022648846150150027, 0.015722894753012834
43, 0.3473858871948892, 0.002392104523516798, 0.4153200046615078, 0.00036451317028988697, 0.0011479507124166149, 0.040340024586818915, 0.01854044825421686, 0.05010866915566166, 1.4668953627334486e-06, 0.12439893084531956
44, 0.20703399022322877, 0.09668890206381563, 0.05071139661180772, 0.01745137835206624, 0.05734999241392451, 0.036262690772749226, 0.022553963010187347, 0.48580134203492964, 0.001495181517657852, 0.024651162999633106
45, 0.8759532532426374, 0.07294497486606148, 0.008302700785620043, 0.0008490978464930993, 0.0011400099763319853, 0.0038633511129128485, 0.03055741828889189, 0.005519692966818123, 0.00014609811518550078, 0.0007234027990476484
46, 0.22777724390999426, 0.664408126093382, 0.05423962117445814, 0.0016177403502167851, 0.029246093165994014, 0.003958082083501062, 0.016300559175434708, 3.0218757266905494e-05, 4.864759152841543e-05, 0.0023736676982239135
47, 0.43314517375835415, 0.40585520059349506, 0.00410728815755081, 0.00637349447354479, 0.07014860230924119, 0.04977901584122583, 0.02572122070805636, 4.7239378948841497e-05, 0.00472629671452812, 9.646806505484375e-05
48, 0.9117032944054675, 0.062967393738178, 0.00015761081518123618, 5.002471203914997e-05, 0.005613351280387657, 0.010582823065607958, 0.007619143922810214, 9.839233693552848e-05, 1.5158109933364497e-06, 0.0012064499123996192
49, 0.25910195706929995, 0.0017833761004270997, 0.000889496089858179, 0.3549957996783757, 0.002123373863001032, 0.037409805570057034, 0.030837534525887295, 0.30322553960762527, 4.114412461851235e-15, 0.009633117495464187
50, 0.5985007524482042, 0.17476632931478492, 0.002142013834274055, 0.03338446950982911, 0.025085192164529185, 0.01704494063576789, 0.09954526254459684, 0.045343533092423526, 1.4821963922478856e-05, 0.004172684491667754
51, 0.027841483469164388, 0.578845906761288, 0.3877033046671125, 1.0790195403170333e-06, 0.00019447858363463754, 0.002902629707819063, 0.0025111177860689658, 7.934481920397455e-17, 3.657983380225343e-12, 1.7141316572739079e-12
52, 0.23163339445789413, 0.07734120432318813, 0.513069234489885, 0.00038395552062142033, 0.10514345882087901, 0.049596299826406245, 0.02281875822093741, 1.5369817121751423e-06, 1.212617707922997e-05, 3.118139731542187e-08
53, 0.4439211131448444, 0.15982134250771443, 0.02533746151434756, 0.20577432359757428, 0.006400552799379344, 0.09594716510673523, 0.03850366136799084, 0.0017365111428410329, 5.342508070459064e-05, 0.0225044437378683
54, 0.7087157317651349, 0.13770510844192446, 0.00013827416037240638, 0.013626185524694178, 0.025610457579728057, 0.015992323309391026, 0.007931761238212709, 0.09004160566192376, 5.0372196358864015e-11, 0.00023855226824646514
55, 0.043902891075907335, 0.01062289105307284, 0.9306669185988861, 0.00022905650752526313, 0.0011747474305927636, 0.013314335972363393, 7.390981122828718e-05, 4.049706984279061e-09, 1.516094974305976e-05, 8.455097393256544e-08
56, 0.05422279488368553, 0.025533699449609943, 0.6675889089518198, 0.1003816757517773, 0.012602329800129042, 0.06151545884011604, 0.06319007791205877, 9.658837232283533e-05, 0.012696058433094572, 0.0021724076053860402
57, 0.27407652862829845, 0.058495077386784534, 0.012800207314690388, 0.044984019711233565, 0.042187699992798464, 0.16051198508794062, 0.01688354406937192, 0.039187906180404575, 0.2103170873945026, 0.14055594423397497
58, 0.9695157316353256, 0.013828955235778654, 0.0019891869204534227, 1.6252659679469284e-05, 0.0026975422327323445, 2.9040385081534442e-05, 0.007733116888532068, 0.0029848343774906655, 5.111190009034278e-07, 0.001204828545925309
59, 0.01140224570947533, 0.01435567755768056, 0.7322075821030447, 0.00034141793344438906, 0.06631823952895173, 0.17513158532274065, 1.045536979199256e-05, 8.907134102790361e-11, 0.00023279620714845107, 1.7865076488626863e-10
60, 0.4140669427994767, 0.5206444898361445, 0.035045139782596164, 0.0007698880584432153, 0.0046489744319752795, 0.005612587335081685, 0.009873308458319609, 0.00783095717726801, 8.196586786190333e-08, 0.0015076301548270432
61, 0.6381326673959569, 0.013619922342587224, 0.0002927189288645421, 0.12660374011673373, 0.0051654329878836535, 0.017519206225108896, 0.17052762385478515, 0.003421094676397587, 0.0015050611836309414, 0.02321253228805148
62, 0.8819073984159584, 0.0150886619129749, 0.00013808913615749949, 0.005479071573213777, 0.05955697927918582, 0.010779293329806204, 0.005508201881120275, 0.020383133872748274, 1.5167753066083773e-05, 0.0011440028457686455
63, 0.03721544625743008, 0.23984496056795743, 0.0010200859712024, 0.5399882251195981, 0.03419666280603951, 0.06427529645802808, 0.009673534028061958, 0.04599505751263458, 5.9976075456751615e-05, 0.02773075520359105
64, 0.9951288849342717, 0.0007375051306622708, 0.002037967031234078, 2.178867624457254e-05, 0.0015206602514272738, 1.6545041583933913e-05, 3.595916204071963e-05, 0.0004996681512593506, 1.4611608946220034e-12, 1.021619814914163e-06
65, 0.26753255142225485, 0.0176710465742479, 0.019783990442286715, 0.09288871627120021, 0.14086377698007005, 0.3044353602375981, 0.08373350322417389, 0.01736891736224362, 0.011033770292133156, 0.04468836719379141
66, 0.6750799459216624, 0.2552657089342392, 4.211452665869521e-06, 0.011342402751057043, 0.01557862324870073, 0.03282430609126444, 0.00828487937407824, 0.0014429080016637506, 3.667898879932862e-05, 0.00014033523586910057
67, 0.8846251224494219, 0.031081274900413434, 0.007246587964952056, 0.004703666734411048, 0.018754539327729653, 0.03889373573774551, 0.0019789752850503167, 0.011278546574047242, 6.806121877965944e-06, 0.0014307449043509531
68, 0.18986737176970556, 0.5340477231328293, 0.017205854839792, 0.17946112301163325, 0.03364468885801908, 0.015914439721765525, 0.018415961716541286, 0.0020412382489069314, 5.022546850861945e-06, 0.009396576153956112
69, 0.21677098572969122, 0.707494627295933, 0.012177648301981115, 0.01567405789832538, 0.03000130714599091, 0.005355306699556761, 0.007341370040132746, 5.9053343267754945e-05, 2.0698606911664383e-08, 0.0051256228465141555
70, 0.8894926611566126, 0.07299233817409628, 0.022900028240142214, 0.0006235014413251451, 0.006425386433335348, 0.0001845723534261372, 0.0021411560976489384, 0.00462287484689423, 7.392272728128854e-05, 0.0005435585292378607
71, 0.9842117486637346, 0.0007643927956521349, 0.0017870844811466128, 8.776669897443033e-08, 0.00208080684768801, 0.00012099782632563913, 0.0002737573755915615, 0.010753608751450016, 1.8161135666826553e-13, 7.515491530671983e-06
72, 0.32412184960626095, 0.03563525191118998, 0.020364507940356998, 0.019991620563372243, 0.3997472899439376, 0.005655510714107695, 0.17948246500968404, 0.010687334152580778, 0.0016586401310228808, 0.0026555300274868298
73, 0.23383908398759878, 0.009630407652204817, 0.008235545491654611, 0.22586633675851392, 0.004197714114220807, 0.077682027367081, 0.0024589548718625823, 0.4287190609693479, 1.5435616758873093e-08, 0.009370853351898651
74, 0.11315839327405756, 0.013031715083970991, 0.019001759369775828, 0.1956851705175183, 0.4737634784686041, 0.04432310850718034, 0.04964163852014373, 0.023315110748485978, 2.6428339424635274e-08, 0.0680795990819238
75, 0.5983975372211656, 0.010570687163013855, 0.0458200401712882, 0.00018068134829710454, 0.0005977226207006046, 0.00038325113551853295, 0.010539694287692435, 0.3334420851310026, 3.1819666888441857e-06, 6.511895463234147e-05
76, 0.020187592331563385, 0.6584149848366845, 0.3062124993431815, 2.933735266650912e-05, 0.0015885921051055091, 0.0012372711634016315, 0.012302935066672748, 2.3261923036861096e-08, 5.931190805991061e-12, 2.6764532870153184e-05
77, 0.3716185581944963, 0.5480641000680944, 0.003107767241462241, 0.000711094437292987, 0.004445419238281459, 0.054574144696389965, 0.009990085794247304, 0.007199326400686308, 1.5844430158855645e-10, 0.0002895037706047631
78, 0.06920150181277027, 0.26475538082856126, 0.43239129215198907, 0.007349734446281636, 0.011926161593087693, 0.12523141663046677, 0.08648881054144897, 2.0212100562681786e-07, 0.0026368216753412106, 1.8678199047353127e-05
79, 0.17270036649915596, 0.0003632627836513179, 0.10230784130696656, 0.002456378080045484, 0.01177840677623744, 0.2584485552119354, 0.024958770854076242, 0.022313490000699727, 0.40319468593846985, 0.0014782425487619671
80, 0.3360643103881961, 0.07694469142291789, 0.027067368846943458, 0.009784861934829156, 0.005591741361064274, 0.003386397095250714, 0.0030569153358008974, 0.0038127143221410526, 0.2906420696098399, 0.24364892968301652
81, 0.09763601251178192, 0.01946433718118773, 0.62311234981533, 0.010150107931806634, 0.00322123252523748, 0.155037998085292, 0.0006977077402285385, 0.00025466394941401716, 0.03373859670530457, 0.056686993554417114
82, 0.7604747005988022, 0.08197706794530284, 0.0005716424355972043, 0.0037582795651073015, 0.002617446670645156, 0.0003940255598523784, 0.03668585572387128, 0.11340975545618437, 1.6498413547046305e-05, 9.47276310901904e-05
83, 0.8625568281658824, 0.03365306815030042, 0.0013530069498788226, 0.00032289175938422066, 0.02570655990103668, 0.009423656247609775, 0.03623477319523828, 0.013949445112528588, 3.787691742744917e-05, 0.016761893600713333
84, 0.4694700907568464, 0.3463140058662456, 0.0049764955607356914, 0.09586348983153369, 0.007977631480532928, 0.03311003954646542, 0.04102996216387728, 9.751572681156473e-05, 2.5472306903208796e-05, 0.0011352967600483303
85, 0.01343898169076305, 0.05713212130915449, 0.3898921740723359, 0.05621084917715573, 0.0006564777848036747, 0.03221496678762426, 0.00041275343800654675, 6.959624195891773e-06, 0.45003469165768256, 2.4458277710628686e-08
86, 0.774661543503834, 0.00042711727565115996, 0.05500021479487225, 0.002194629880415142, 0.0030349900881651536, 0.0014100111413269585, 0.003550345086987358, 0.1051205079138099, 2.5378925883576995e-09, 0.0546006377770456
87, 0.056688217659938867, 0.5143483464573888, 0.015795302635793335, 0.03231173331016224, 3.095951878129232e-06, 2.1695693134926507e-12, 0.13616529174981337, 1.7519592480580097e-09, 3.641892680033135e-25, 0.24468801048089633
88, 0.03151456906376085, 0.16354929625536435, 0.23988778009283007, 0.01674884682255493, 0.015827196456962657, 0.5201864821733871, 0.011564280797511334, 1.2997950344212255e-05, 4.981969871294415e-07, 0.0007080521902971685
89, 0.07452385310662796, 0.0006264154216889011, 0.04192251489975921, 0.013619686805912478, 0.0017741290261629682, 0.012663832714363448, 0.0008026783444569598, 0.6407536680473293, 6.234386841973485e-17, 0.21331322163369884
90, 0.791788067448947, 0.05221511882746668, 0.03518520526864889, 0.008760021791905185, 0.0014341858271466714, 0.00723926083212431, 0.027090784425443562, 0.04718157236958414, 4.978862728447154e-11, 0.029105783158944944
91, 0.35281553356527756, 0.07655987466357166, 0.13814863933190155, 0.023125398471151967, 0.0038019056366716225, 0.025209538271159945, 0.0720781696423488, 0.0018106270577155652, 0.07247883266730969, 0.2339714806928917
92, 0.040573966455538006, 0.47830231391949457, 0.3571486441532601, 0.026230701737883298, 0.0088636880108067, 0.024434028234548797, 0.04832749210482104, 0.00024298925367810358, 7.344988759174543e-05, 0.01580272624237792
93, 0.8732437717805576, 0.07830480196182618, 0.03190051999352916, 3.1765509395673156e-05, 0.007885561205007142, 0.0004527808310020387, 0.006661975352882752, 0.001163855164504812, 1.2710943030718803e-05, 0.0003422572582640436
94, 0.9233722273219394, 0.005653575252400875, 0.0006224579715583455, 0.000277355828878184, 0.03498556074022813, 0.009660621733309683, 0.008390361331639763, 0.016683199276054883, 4.054448304346465e-06, 0.0003505860956865444
95, 0.5012110023823547, 0.43313731837273467, 0.0025837223908524065, 0.0005391083284100856, 0.03424276156575113, 0.01193286532310714, 0.016351373572897177, 7.154856844882085e-07, 8.689049419965523e-07, 2.6367326594856135e-07
96, 0.7205456250657474, 0.15080961850886013, 0.0007171525487168431, 0.04159935999053342, 0.0043228089839791204, 0.07858773445897907, 0.002820477110094984, 0.0004808297627321265, 1.5689182897360496e-08, 0.00011637788117400493
97, 0.0471365340383452, 0.10501148640064499, 0.3207114903542178, 3.689391560927774e-05, 0.09956296554019065, 0.4111768124581298, 0.016356635852978377, 9.275997683161239e-07, 3.713429154950967e-08, 6.2167058239767516e-06
98, 0.2188269589736287, 0.3676838931056256, 0.0047180916156032435, 0.3849658370331002, 0.0004763732248712192, 0.012954895239653373, 0.004280915489297921, 0.006043795064787592, 1.1158934827656514e-23, 4.924025343215054e-05
99, 0.28676022185857536, 0.5946751239513599, 0.04702737336559888, 0.00042675821506353844, 0.00676526942725689, 0.018269046709403335, 0.04423472557518461, 0.0002014781814863916, 0.0014132379142480357, 0.00022676480182311234
100, 0.36765727603463216, 0.001278954365546061, 0.17382206781922285, 0.008513328920052727, 0.03353449062708081, 0.022783877113538586, 0.008617867153127647, 0.10437642356611587, 0.12674253838449534, 0.15267317601618802
101, 0.9704504238696385, 0.008628460088620069, 0.0018067303274666695, 0.001745041575288717, 0.005783275281897068, 0.00269421692475965, 0.00610976882254161, 0.0027468401606953493, 1.8616523482086721e-06, 3.3381296744140285e-05
102, 0.553810785838956, 0.06452065845160168, 0.006687023448809239, 0.13041833545363032, 0.04489270475762514, 0.004398604081497887, 0.0632386492391008, 0.03059293683190052, 0.02409307899180464, 0.07734722290507388
103, 0.27081605502466166, 0.16707913213597278, 0.00033578345304517633, 0.08504414250474082, 0.3891681438650514, 0.028308468748345597, 0.01263900017770117, 0.0019368949108572895, 7.203272906647081e-05, 0.044600346450557875
104, 0.7696506432389131, 0.11492828082647098, 0.008248456772344578, 0.004548084971658774, 0.0219494607124882, 0.021332131875965058, 0.054018893289960436, 0.0019097346280376715, 9.990890546783588e-11, 0.0034143135842524927
105, 0.23899253787998706, 0.08636263602582968, 0.0008720004139939917, 0.5039546537118511, 0.011012019661533605, 0.09332004331471633, 0.055652124133492534, 0.004753331323126957, 0.003342755240019468, 0.0017378982954491357
106, 0.6423190293792782, 0.30888514798392613, 0.0006942963458759255, 0.0014394745607318982, 0.021813323431201407, 0.00032253878137555576, 0.010359572530322903, 0.013642617875703419, 4.428414639900408e-06, 0.0005195706969446387
107, 0.350320384285586, 0.000679670554542367, 0.004026877319711605, 2.560947427990826e-05, 0.277559099784372, 0.0007474785684760209, 0.0012545343147024556, 0.3640649320201374, 4.644282019335109e-09, 0.0013214090339102435
108, 0.890289454457077, 0.006115441176822192, 4.277658467202132e-06, 0.0005380747600037033, 0.00016363161340099693, 0.0007620174385202066, 0.10200639618943984, 3.038259170736413e-05, 1.4394102773750278e-10, 9.03239706204895e-05
109, 0.5475985512538526, 0.2775461043016748, 0.00038807426580959116, 0.10800661374726958, 2.884281974678059e-05, 0.05442839892459572, 0.008199879485039314, 0.002464196396396928, 6.264518704419893e-16, 0.0013393388056139593
110, 0.24610547920868367, 0.007276926178668028, 0.0025919477988859724, 0.11184623153365136, 0.0007581298832574335, 0.0018749247003558283, 0.00021461275066291918, 0.6290102313743596, 1.3632437151153426e-08, 0.00032150293903793876
111, 0.3080781117849134, 0.039103461891583806, 0.0951320130787345, 0.47440244591237957, 0.0010898285526019427, 0.07035715943249617, 0.0036396395479608274, 0.007390163620242861, 2.910739411758958e-10, 0.0008071758880130286
112, 0.005683297758030864, 0.7083196688663442, 0.2052223018075729, 9.214619102668348e-05, 0.00128303520115554, 0.07717973863270895, 0.002219521923096468, 8.501293183178065e-10, 1.1808829623171847e-08, 2.7696110543488074e-07
113, 0.8753027346929856, 0.08324996211920242, 0.004488743810495499, 4.027980650900765e-05, 0.001218253617283179, 0.0028755222508805027, 0.0026980217787615003, 0.030049714152558145, 2.047525464012721e-07, 7.656301877769218e-05
114, 0.792281957021857, 0.06610936744806716, 0.0005177369163569524, 0.028053883480566366, 0.02246603003953904, 0.003754311632624912, 0.025986288986818592, 0.057925516936880445, 0.0016976746813711248, 0.0012072328559184788
115, 0.9797591103665836, 0.00947200702272979, 0.0007830000592660983, 0.00010245583562881256, 0.002865641486293661, 0.000844827813220676, 0.00026398489713829213, 0.005717567964989282, 1.4306122476249282e-08, 0.00019139024802729987
116, 0.2744034153747007, 0.0070597584062448634, 0.00035676455028510327, 0.5730803328397656, 0.00840726973623794, 0.019444347640856435, 0.027999701076810588, 0.08519999974129215, 1.2907334139430357e-05, 0.004035503299667002
117, 0.9591044777801722, 0.0225452218652761, 0.0014741528710718252, 0.0004142107079204994, 0.0011140847067278518, 0.00022078427890219086, 0.013462847984527945, 1.3004222622895675e-05, 4.8313932170295874e-11, 0.0016512155344647523
118, 0.8605535543383152, 0.007029889272498737, 0.013519077715062316, 0.003333696708982069, 0.028857856888611044, 0.0023528102144864628, 0.0836002356361438, 0.00021303675497295533, 9.644210541122164e-06, 0.0005301982603861571
119, 0.927720011623066, 0.0010440396970753073, 0.004182977353431317, 3.474700178294756e-05, 0.05214065472876741, 0.0008839783900093394, 0.007757465373854584, 0.002499223351173801, 8.072654897706507e-08, 0.003736821754290285
120, 0.3756799556176428, 0.11816050003195085, 0.21613468848059011, 0.00024471849930522954, 0.034401483166385596, 0.00010036787106859614, 0.003445042548805829, 0.21598160538646435, 2.457401939482369e-07, 0.035851392657592664
121, 0.9331531856351128, 0.03342508528482567, 0.005676069922784801, 0.00032147296441795186, 0.00043550060897452387, 0.00047973609994475086, 0.012494070974400202, 0.013709275219035937, 4.366570277845506e-17, 0.00030560329050318807
122, 0.9391998872847428, 0.05778406726484013, 0.00012000238782486004, 0.0001035755921279509, 0.0004365982535650609, 0.0003745358322601651, 0.0018734299100749909, 9.366104829274343e-05, 1.9439218862324272e-06, 1.2298504385134272e-05
123, 0.41791891146277493, 0.20381208132369574, 0.005844326262116903, 0.31052448781565006, 0.03446663159435283, 0.008822535252785388, 0.015766366929498284, 0.0007452116409072632, 1.5178899320650983e-08, 0.0020994325393192096
124, 0.8800658051210655, 0.0540522902859431, 0.000279612376840569, 0.0001318289211557283, 0.021399699370309444, 0.004997324611930657, 0.03774589152172703, 0.0008192709777986912, 7.996974064864784e-09, 0.0005082688162552847
125, 0.31109717441046447, 0.024352410151238513, 0.545425707584961, 0.022422539755939334, 0.020829193582308878, 0.013665423419096543, 0.06098075507379841, 1.5153951394166686e-05, 0.0005852828468188369, 0.0006263592239796899
126, 0.2181353061969082, 0.22884522547065153, 0.023781087344521085, 0.004988741534031187, 0.19863771330996666, 0.039712410890736925, 0.10726469880389188, 0.0002016615163359866, 0.16929914475391675, 0.009134010179039805
127, 0.7675166618877453, 0.1152143828396935, 0.0007436570690231794, 0.013621176419014017, 0.012385257917721963, 0.016130290215589923, 0.06730407702904909, 0.0006658715937169645, 5.23185397391097e-05, 0.006366306488706987
128, 0.9883816522515377, 0.005949574822193375, 0.0008456456291273942, 0.0036992088625777747, 0.00032776005423307915, 2.57383101755475e-05, 0.0002845650684320638, 0.00043558901693234225, 2.7961885749911128e-09, 5.026318860216125e-05
129, 0.0021708659440836196, 0.2496957205012873, 0.26877347100428595, 0.13688313264482924, 0.0002381273606601369, 0.08218011731470054, 0.018437489614891184, 0.01932287592232157, 0.04202094962297339, 0.18027725006996714
