Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
51, 0.207043748826, 0.238104692573, 0.170318924364, 0.0462730446187, 0.061884009225, 0.159970245013, 0.0177868780342, 0.0235001095885, 0.0652464681655, 0.00987187959288
52, 0.318376947735, 0.0710342811767, 0.215937925544, 0.0105466737919, 0.124831670737, 0.131333637225, 0.0162127135103, 0.0320221881853, 0.0249665161377, 0.0547374459573
53, 0.431649387334, 0.148871911508, 0.0332969544531, 0.111475296291, 0.0588735799847, 0.108691875791, 0.049035971055, 0.0240851140907, 0.00960923366288, 0.0244106758291
54, 0.546204649637, 0.093355605467, 0.0196728137365, 0.0704199215821, 0.0846558697766, 0.04504203414, 0.0458032137185, 0.0654150994574, 0.00644405482768, 0.0229867376572
55, 0.256264093386, 0.0756979432087, 0.361289650846, 0.0132372275602, 0.0750416168287, 0.143924930729, 0.0155611177953, 0.0202522956658, 0.0272345061488, 0.0114966178316
56, 0.208090717075, 0.131781663988, 0.266386847192, 0.0679363086381, 0.0724807189995, 0.119148576614, 0.0345985170023, 0.0271663463949, 0.0544310779444, 0.0179792261518
57, 0.241977472369, 0.205791858142, 0.108857189791, 0.0740258076468, 0.0514898057643, 0.092184384791, 0.0430362992126, 0.0288541878273, 0.123286984371, 0.0304960100851
58, 0.856327436832, 0.0610068656308, 0.0135144270384, 0.00674756778556, 0.0135120255608, 0.00544802144384, 0.020117107895, 0.0108143081266, 0.00369114020846, 0.00882109947837
59, 0.115638670266, 0.0987797935217, 0.379384443333, 0.0263257225221, 0.0842645790184, 0.120776151435, 0.0195715241702, 0.0213175431513, 0.12342544617, 0.0105161264119
60, 0.649368933036, 0.156663292688, 0.0311023167997, 0.00795738888975, 0.0649937132344, 0.0292831785029, 0.0203485104492, 0.0234072939873, 0.00589645429634, 0.010978918116
61, 0.667678435058, 0.114698413483, 0.0200629735308, 0.0509190372493, 0.0185524196358, 0.0524127787428, 0.0287157301204, 0.0229214409042, 0.00517864330728, 0.0188601279687
62, 0.505779701858, 0.116791795316, 0.0599329893965, 0.0383305637605, 0.0659683711712, 0.0780175042397, 0.0280802856643, 0.0241210469527, 0.0147641455565, 0.0682135960847
63, 0.411829754192, 0.128977593646, 0.0336939731703, 0.153922140809, 0.0630315166111, 0.0847058527262, 0.0435505173292, 0.0455331313127, 0.00822199713274, 0.02653352307
64, 0.853743432736, 0.0515076355686, 0.0167458887646, 0.00560035156916, 0.0205429626765, 0.00975323032967, 0.0103000222584, 0.0160418906605, 0.00712655618397, 0.00863802925306
65, 0.30752640558, 0.15345641929, 0.0707968067994, 0.0781107873543, 0.0930189184875, 0.129653422404, 0.0414370542471, 0.0423321023589, 0.0591659274171, 0.0245021560606
66, 0.371494752192, 0.286820591735, 0.0517995893543, 0.0707759308232, 0.0396519243202, 0.0424527925934, 0.0308983566052, 0.0325547335798, 0.024525715854, 0.0490256129422
67, 0.663700175622, 0.119779352122, 0.0232714362421, 0.0269568557563, 0.0256456732325, 0.0381653570492, 0.0433117879545, 0.0356714917845, 0.00535731533605, 0.0181405549017
68, 0.444654865302, 0.269232543417, 0.0196920664729, 0.10595229691, 0.0301969956965, 0.0503130555986, 0.0368840685986, 0.0176060192271, 0.00939800480337, 0.0160700839741
69, 0.495891731935, 0.270606600084, 0.0229957668269, 0.0608527178442, 0.0223829988523, 0.0547116791025, 0.0319707965311, 0.0120480845126, 0.0180577054619, 0.010481918849
70, 0.74505852072, 0.0885530253792, 0.0336330020982, 0.00695670108429, 0.0485855158982, 0.0214210004706, 0.0154356258031, 0.0207119941715, 0.00398004026469, 0.0156645741104
71, 0.729802546783, 0.0589923233743, 0.0395829446197, 0.00556069712643, 0.0533347238525, 0.0155656643313, 0.0100697787974, 0.0722853013448, 0.0053447802676, 0.00946123950341
72, 0.517558159637, 0.130263514551, 0.0488470938112, 0.0438846085642, 0.0621701320548, 0.0588497499017, 0.0362348415271, 0.0761990683835, 0.00924261858329, 0.0167502129861
73, 0.423586490989, 0.108369929208, 0.0326423449703, 0.0847185869253, 0.0511409555941, 0.108535394628, 0.0342816658334, 0.124941059266, 0.00741327849043, 0.0243702940961
74, 0.372392654024, 0.156447296669, 0.055961302648, 0.11033843612, 0.05805362266, 0.0949334406233, 0.0470016875127, 0.0525142061394, 0.0201670037862, 0.0321903498177
75, 0.668089297939, 0.0850231062345, 0.0320617928473, 0.0115779487121, 0.0422020191979, 0.0343416684538, 0.0315768468591, 0.0712244609203, 0.00483318306981, 0.0190696757664
76, 0.220319359979, 0.260530410138, 0.208580693656, 0.0628243687473, 0.0422301692814, 0.113908071561, 0.0245823569126, 0.0137361419287, 0.0428207900375, 0.0104676377584
77, 0.559489190743, 0.113039016393, 0.0311842986376, 0.0305759139663, 0.0945347597504, 0.0565940293717, 0.0225606882576, 0.0548003701202, 0.0267269949865, 0.0104947377742
78, 0.145968326921, 0.130686752856, 0.348345883211, 0.0646447227464, 0.060466272227, 0.139719479312, 0.027075025793, 0.0174108725644, 0.0517375506335, 0.013945113737
79, 0.213304196321, 0.126640446853, 0.195904834231, 0.0486197584131, 0.0811906454126, 0.165184111644, 0.0297082893187, 0.0249081621836, 0.0929157455654, 0.0216238100571
80, 0.528580922099, 0.133920447121, 0.0336886408897, 0.0635015989229, 0.0433716808432, 0.0675507176313, 0.0337552744137, 0.0310756396997, 0.00861938968463, 0.0559356886946
81, 0.208636722532, 0.12116934406, 0.256522680229, 0.0556975165781, 0.0672651979218, 0.126666080584, 0.026210004313, 0.031156142145, 0.0871720252591, 0.0195042863787
82, 0.766295477583, 0.0879402600019, 0.017196838094, 0.00747257319259, 0.0247861813072, 0.00745574850686, 0.0270296891566, 0.0380429469865, 0.0152059210992, 0.00857436407236
83, 0.697897046643, 0.111394242894, 0.0182419493892, 0.00945369941612, 0.0260506582779, 0.0266740871441, 0.0328117033305, 0.0623592951319, 0.00386987145067, 0.0112474463215
84, 0.528733597568, 0.231652636341, 0.0211693175277, 0.0832503931323, 0.0253726889164, 0.0393930397272, 0.0336654803993, 0.0126679939451, 0.00808260978042, 0.0160122426625
85, 0.121801594369, 0.222499289272, 0.253358822731, 0.0529822551897, 0.0552573801998, 0.134014982829, 0.02367598276, 0.0173593082708, 0.0849061635105, 0.0341442208682
86, 0.571743972105, 0.119692025801, 0.035996397762, 0.0340498819146, 0.0519621706313, 0.0678091546408, 0.0311415291572, 0.0583482863172, 0.00991462540346, 0.0193419562677
87, 0.378776982915, 0.199763931425, 0.0606715013717, 0.150786750043, 0.0162196864693, 0.0705025757901, 0.0535079760288, 0.0206712847094, 0.0134055404722, 0.035693770776
88, 0.172464801175, 0.116056059642, 0.380987161769, 0.0407170440776, 0.0710152187113, 0.100789010979, 0.0249348603348, 0.0267305892328, 0.0479922283142, 0.0183130257639
89, 0.340443924134, 0.15412801786, 0.047199282482, 0.0764672470277, 0.0711078814059, 0.0959725981187, 0.037845900577, 0.13445987763, 0.014379962916, 0.0279953078482
90, 0.709897088278, 0.0899541824716, 0.0208740204818, 0.0312393016078, 0.0195962663463, 0.0288920653328, 0.0341823476036, 0.0425331332755, 0.00399875685106, 0.0188328377514
91, 0.486856986356, 0.128805229725, 0.0337283297853, 0.0765343637662, 0.104524764913, 0.0734394461763, 0.0346596263578, 0.0256036290737, 0.011860964493, 0.0239866593534
92, 0.474979501541, 0.153076859596, 0.155436582948, 0.0164933864265, 0.0455138711097, 0.0808753484972, 0.0356159093676, 0.0185650542708, 0.00799482672027, 0.0114486595226
93, 0.804025339911, 0.0772060852292, 0.0206158619519, 0.00577611081058, 0.0194903091799, 0.00890835696214, 0.0160768181046, 0.0368039925526, 0.00323921535714, 0.00785790994129
94, 0.817104536981, 0.0528422329567, 0.0228458364975, 0.0223807278659, 0.0330317561435, 0.00588978909685, 0.0102088846115, 0.0236367262765, 0.00362517063567, 0.0084343389346
95, 0.662730435888, 0.131739539844, 0.0228817450021, 0.0109873140958, 0.0808512347147, 0.0281429088786, 0.0220213244342, 0.0267342173376, 0.00470539153224, 0.00920588827202
96, 0.599184387352, 0.0981179723244, 0.0336419009999, 0.0778859557605, 0.0247759610267, 0.037901353664, 0.0396099159351, 0.05357388485, 0.00519268703758, 0.0301159810503
97, 0.209921494233, 0.0690862658894, 0.13092943881, 0.0349196998351, 0.183215942426, 0.168883332769, 0.0389083816773, 0.0896173035936, 0.045100181324, 0.0294179594426
98, 0.247940376768, 0.227861453055, 0.0589479394226, 0.203251551921, 0.0328144771477, 0.081287122278, 0.0336965683064, 0.056226201476, 0.0164068661865, 0.0415674434383
99, 0.444679820946, 0.227846513145, 0.0449478265233, 0.0731345969017, 0.0562501082781, 0.0776592810257, 0.0369483971459, 0.0161835830452, 0.00811197427215, 0.0142378987173
100, 0.56887582664, 0.0700760232426, 0.0726709121817, 0.010229418926, 0.0881176644901, 0.0684958192398, 0.0225070000937, 0.0522371411256, 0.0227184562744, 0.0240717377865
101, 0.845460619453, 0.061744209354, 0.015263526677, 0.00601140225546, 0.0256241229575, 0.00624359837515, 0.00927386722529, 0.0179076663463, 0.00350451883897, 0.008966468517
102, 0.514413853174, 0.117113351503, 0.0311230612122, 0.109644062877, 0.0397864430379, 0.0634152978158, 0.0407545304222, 0.0402385164248, 0.00565763955567, 0.0378532439767
103, 0.445878683713, 0.113896047044, 0.053061393328, 0.0555802154869, 0.104834755198, 0.102680026059, 0.0363933987873, 0.0388008891429, 0.0293380952222, 0.0195364960184
104, 0.538636789005, 0.105738059781, 0.0222154584494, 0.0604317959446, 0.0418658726458, 0.0645007862463, 0.0654836825387, 0.0637229485195, 0.00925861140861, 0.0281459954614
105, 0.239625289313, 0.29527265194, 0.0757922708568, 0.0932984015917, 0.0330509572738, 0.089245210881, 0.0587260803291, 0.0283917333216, 0.032832980517, 0.0537644239761
106, 0.777521063874, 0.0841795850689, 0.0175902967027, 0.00841966000254, 0.0230702159076, 0.00805278455584, 0.0422322526906, 0.0256359327719, 0.00342135103993, 0.00987685738621
107, 0.595021275802, 0.0650350154391, 0.0298220042518, 0.00789498117341, 0.080180920317, 0.0451924895944, 0.0159410949951, 0.136225289805, 0.00655127944735, 0.018135649174
108, 0.836611000008, 0.0752628363897, 0.0133770950671, 0.00571085197055, 0.0116605997036, 0.00618542668087, 0.0142022599515, 0.0136806401394, 0.00326152237007, 0.0200477677195
109, 0.380573349993, 0.226346039613, 0.0636075524972, 0.104596580551, 0.0322930172836, 0.0642676771135, 0.0333590922909, 0.0319884186068, 0.0289411626379, 0.0340271094133
110, 0.512555444651, 0.0844407870703, 0.0315758393681, 0.0257294927232, 0.0830356065787, 0.0282150366944, 0.0262820650021, 0.149428563253, 0.0319644429057, 0.0267727217536
111, 0.267641002167, 0.221062499385, 0.110615432988, 0.0822863489998, 0.0275333787425, 0.070024185475, 0.0297742186649, 0.10012125382, 0.0576063235939, 0.0333353561653
112, 0.179616105061, 0.238274864002, 0.199000338242, 0.0398304438316, 0.05901664825, 0.142174227997, 0.03382044606, 0.0535965170192, 0.0366391791661, 0.0180312303718
113, 0.779771560267, 0.065551663736, 0.0296106371493, 0.00695514425698, 0.0287275525151, 0.0112088468777, 0.0198219545405, 0.0377080700548, 0.00832383163496, 0.0123207389671
114, 0.637362594993, 0.10584997557, 0.0322137981398, 0.0229538286841, 0.0370503316403, 0.0417409699154, 0.0352191568576, 0.0498646979315, 0.00685624115803, 0.0308884051103
115, 0.862675992809, 0.0512053596956, 0.0188318200316, 0.00616794458039, 0.0139062273755, 0.00594369927689, 0.0098508475868, 0.0171766034983, 0.00541565905396, 0.00882584609212
116, 0.410418151194, 0.0886416643281, 0.0409656788683, 0.0881098114245, 0.077239473611, 0.0833279627881, 0.0789528018519, 0.0936550015523, 0.0105211561507, 0.0281682982309
117, 0.77929672128, 0.0897548854464, 0.025397977354, 0.00544507980748, 0.0333769870145, 0.0103670858786, 0.0150391879159, 0.0284369013739, 0.00587062421881, 0.00701454971074
118, 0.720966610274, 0.110175761607, 0.0273127207831, 0.0335564297761, 0.0165235171502, 0.0392570325854, 0.0204865670441, 0.0133522249051, 0.00680567795839, 0.0115634579162
119, 0.856762978985, 0.0581980242461, 0.016437195401, 0.00593279754588, 0.0165478877264, 0.00653296567163, 0.0128069774546, 0.0141589745652, 0.00317196718075, 0.00945023122365
120, 0.699132299045, 0.081838291019, 0.045445882783, 0.00778208511868, 0.0489986392546, 0.0318763052645, 0.0216759046631, 0.0375343206334, 0.00719885846145, 0.0185174137573
121, 0.726747026432, 0.0796483051845, 0.0174593489512, 0.0081754680601, 0.0397305530623, 0.0383185601162, 0.0112395570316, 0.0604077037573, 0.0069315528783, 0.0113419245265
122, 0.848248993459, 0.0585537213181, 0.0269829610706, 0.00643056972966, 0.0235049175945, 0.00519587850108, 0.00965072112192, 0.0114466239386, 0.00274489157179, 0.00724072169488
123, 0.275148802669, 0.29508699643, 0.0410720501533, 0.111174871927, 0.0266228713463, 0.110922141251, 0.0369306157523, 0.0460040743548, 0.0374216527151, 0.0196159234007
124, 0.831223399715, 0.06872812107, 0.0153070191557, 0.00627826166415, 0.0233494128016, 0.0054336326207, 0.020426896648, 0.0164583318837, 0.00364827056262, 0.00914665387889
125, 0.423566937508, 0.160932525884, 0.138906376844, 0.0216906137457, 0.0719007792079, 0.0786230472803, 0.0265127971652, 0.0209475953347, 0.0392972561928, 0.0176220708375
126, 0.194028406042, 0.154148732699, 0.133051144494, 0.0708660262902, 0.0865815806676, 0.113061203833, 0.0351536005571, 0.0282842620702, 0.161137132378, 0.0236879109693
127, 0.525026417751, 0.149648591137, 0.0639910185298, 0.0376956111766, 0.0339985167914, 0.0489870099586, 0.0363492381523, 0.0266914768897, 0.0124111325098, 0.0652009871036
128, 0.858001034419, 0.057978042716, 0.016685359593, 0.00801851132602, 0.016254184598, 0.00952680946703, 0.00945756632277, 0.0113951857825, 0.00524591148564, 0.00743739429016
129, 0.197248352805, 0.258162570299, 0.102070265559, 0.0974960935589, 0.0320985266832, 0.0835326117363, 0.0308305900246, 0.0186232665674, 0.133063548289, 0.0468741744778
130, 0.28481149404, 0.362581960782, 0.0368513113247, 0.156668135094, 0.0227746649, 0.0435351704602, 0.0264486097423, 0.017274278141, 0.0191689456242, 0.029885429891
131, 0.325583742942, 0.0901486963782, 0.123397439877, 0.047857996869, 0.147543518581, 0.15858675102, 0.0232601105338, 0.0407682937689, 0.0324248136138, 0.0104286364165
132, 0.742858868802, 0.0581575694372, 0.0184129085478, 0.0271663303742, 0.0215073055846, 0.00997456016339, 0.0272000316138, 0.069703560809, 0.00383897231202, 0.0211798923563
133, 0.66132557007, 0.0889874113734, 0.024650324341, 0.0131205927271, 0.0434005971776, 0.046163139062, 0.0287508468604, 0.0764109583547, 0.0053908302975, 0.0117997297364
134, 0.266657073522, 0.133269072198, 0.104143347362, 0.0460765160928, 0.175051420894, 0.127262411746, 0.0258262593557, 0.0335305842457, 0.0620554252377, 0.0261278893457
135, 0.672227416794, 0.114321192111, 0.0505588608006, 0.012067288563, 0.0539264967629, 0.0326447825944, 0.0256719942322, 0.0144157641717, 0.0127029643164, 0.0114632396542
136, 0.338793487818, 0.163199930034, 0.0558099121313, 0.104220576382, 0.063961641894, 0.108489708425, 0.0398131733988, 0.086161257493, 0.0112219798687, 0.0283283325554
137, 0.203325880803, 0.170959870795, 0.217063683636, 0.056323627891, 0.045857970342, 0.20059024749, 0.0308219070998, 0.0201246178886, 0.0408696753245, 0.0140625187292
138, 0.145739860047, 0.0825834849339, 0.381114630413, 0.0455186410606, 0.0959510767909, 0.114307347202, 0.0160776842168, 0.0127948947997, 0.087599747042, 0.0183126334941
139, 0.265406079698, 0.0989979526063, 0.239429590759, 0.0203203011955, 0.0655926474831, 0.131074583924, 0.021987122423, 0.114621783894, 0.0304544640651, 0.0121154739521
140, 0.662761565733, 0.109425620276, 0.0325979223918, 0.011525126775, 0.0530023989777, 0.0298619447657, 0.0208951828564, 0.0553123285596, 0.0100673812195, 0.0145505284449
141, 0.683569580511, 0.116546173863, 0.0186396681902, 0.0224549794384, 0.0322384233107, 0.0247851986508, 0.043233392799, 0.043699196246, 0.00449565218983, 0.0103377348011
142, 0.495833351547, 0.214229440131, 0.0221791522187, 0.0626951206279, 0.038962647177, 0.0424320664526, 0.0352173167666, 0.0558295906981, 0.00487080013625, 0.027750514245
143, 0.347283061442, 0.192948472056, 0.0876946784592, 0.0823771890267, 0.0466239368828, 0.0903400910924, 0.0412241917285, 0.0509927579307, 0.0248932840378, 0.0356223373441
144, 0.734039718392, 0.0481014420561, 0.0231262127253, 0.00562107338164, 0.0592615126778, 0.00738196765615, 0.00959430763318, 0.0906195801782, 0.0130999288959, 0.00915425640327
145, 0.334385455748, 0.167106783227, 0.0771084529069, 0.110150052561, 0.0473357065636, 0.103104995662, 0.0383062911752, 0.0326574123482, 0.0360932795014, 0.0537515703067
146, 0.715765806167, 0.0976499795776, 0.0159401365223, 0.00628892524322, 0.0239273222224, 0.0115017907541, 0.0248635012277, 0.0900915327024, 0.00345641144712, 0.0105145941365
147, 0.519700411437, 0.15179843809, 0.0311213339341, 0.0648962402104, 0.049337524738, 0.0220698666735, 0.0663798906876, 0.0583280762363, 0.0132464367199, 0.0231217812732
148, 0.606249969715, 0.101632813751, 0.0344517700302, 0.0408290803134, 0.0439838864463, 0.071210281101, 0.0384685144726, 0.0443601210556, 0.00672070647544, 0.0120928566398
149, 0.146056247165, 0.143289396559, 0.31051253496, 0.0497972306135, 0.134868101836, 0.0827889301332, 0.0278828479265, 0.0121580073483, 0.0818910090784, 0.0107556943804
150, 0.802988420218, 0.0714071390316, 0.0406833976184, 0.00553068492854, 0.0208945918259, 0.010028269062, 0.0224991163835, 0.00990745043277, 0.00675755728134, 0.00930337321754
151, 0.642628259554, 0.22380058693, 0.0183184550213, 0.0350916515237, 0.013767368262, 0.0108254192451, 0.0237332153875, 0.0119383291214, 0.00420197399494, 0.0156947409597
152, 0.490869085997, 0.123790825825, 0.0324884553474, 0.059059119774, 0.0722126903566, 0.0866066711365, 0.0436667184392, 0.0593516544241, 0.0119306503877, 0.0200241283125
153, 0.384668944215, 0.33936140671, 0.0501107926038, 0.0622039888554, 0.0370882332759, 0.0522965473371, 0.0308339454571, 0.0201922978182, 0.00994336528383, 0.0133004784446
154, 0.33174473021, 0.173142197859, 0.0997996613358, 0.0455896867373, 0.115118880667, 0.139586812623, 0.033769270462, 0.0291074382489, 0.0182557927973, 0.0138855290591
155, 0.255195822697, 0.181859319243, 0.0898653892087, 0.1199688204, 0.0594491999838, 0.12349980938, 0.0423440358455, 0.0341442041992, 0.0545169392725, 0.0391564597698
156, 0.497238223013, 0.184811854804, 0.0341289150701, 0.0949194736312, 0.0188056624447, 0.0650492340355, 0.0328267610909, 0.0245884748666, 0.014946033023, 0.0326853680214
